STORMNET_ID,total_acres,perc_ROW,perc_SWE
STMN0364030752,3.498657,20.83,0.24
STMN0364083686,18.118465,3.92,3.11
STMN0364086848,1.144047,21.3,5.49
STMN0364508812,1.570894,45.49,5.53
STMN0371020505,0.921698,0.01,5.03
STMN0371020517,2.177625,28.57,2.5
STMN0371020827,1.812464,26.96,2.12
STMN0371020925,1.412504,33.02,0.33
STMN0371021077,3.243922,21.64,10.94
STMN0371021088,2.355332,29.82,4.1
STMN0371021151,1.490932,19.51,5.17
STMN0371021421,1.8893,43.66,1.75
STMN0371022109,3.411132,15.63,2.01
STMN0371022116,4.363734,12.03,5.25
STMN0371022775,1.745617,13.25,0.45
STMN0371023237,7.356973,16.27,4.7
STMN0371023801,6.11665,7.07,0.12
STMN0371024131,1.263654,13.82,25.18
STMN0371024376,8.716721,22.45,4.52
STMN0371071587,0.742585,36.61,16.9
STMN0371071781,7.569822,0,8.68
STMN0371508173,4.483438,14.53,3.45
STMN0371508659,1.795667,46.16,5.48
STMN0371508662,20.890016,6.68,5.1
STMN0372020448,3.00191,9.3,0.4
STMN0372020720,5.128962,7.02,0.5
STMN0372021211,10.176194,13.76,0.74
STMN0372021429,2.079595,18.53,2.62
STMN0372021439,14.525954,8.89,0.53
STMN0372022784,8.4588,5,2.21
STMN0372022909,4.736976,29.7,0
STMN0372023810,5.60956,15.59,1.76
STMN0372024215,1.129695,45.95,1.2
STMN0372024519,19.298632,9.9,6.98
STMN0372025067,6.180102,5.79,15.46
STMN0372067347,7.964187,14.22,3.82
STMN0372508608,1.377795,31.92,0
STMN0372508610,0.658748,26.26,0
STMN0372508624,14.134153,4.05,2.95
STMN0372508632,11.881009,16,6.82
STMN0372509839,43.367975,7.05,5.18
STMN0373025503,21.668029,20.52,2.85
STMN0373025554,1.970969,18.92,0.11
STMN0373025885,3.136504,20.23,3.94
STMN0373026282,1.911249,16.41,3.51
STMN0373026303,6.185552,16.38,4.8
STMN0373026376,1.099259,31,8.58
STMN0373026385,8.085268,11.41,2.58
STMN0373026470,6.490157,8.66,0.87
STMN0373026566,0.961173,36.62,0.9
STMN0373026633,1.996413,25.61,6.85
STMN0373027211,8.457785,13.5,0.76
STMN0373027494,3.06468,18.54,5.98
STMN0373027611,0.389498,27.07,13.72
STMN0373028626,1.231221,39.69,1.75
STMN0373028882,12.312092,13.45,2.36
STMN0373028981,2.003634,17.76,3.45
STMN0373029542,6.403105,23.92,1.51
STMN0373030054,13.936653,19.3,3.39
STMN0373030212,16.167431,11.58,3.61
STMN0373030357,6.417955,5.31,0.32
STMN0373030362,6.088224,16.32,1.4
STMN0373030545,1.394186,19.12,3.6
STMN0373030756,4.620586,3.01,1.83
STMN0373057347,2.411009,13.01,0.16
STMN0373078319,2.552032,0,1.04
STMN0373086850,2.859302,21.75,13.77
STMN0373086851,1.76532,23.13,6.25
STMN0373086852,3.856123,27.46,2.4
STMN0373086853,0.700272,47.11,9.45
STMN0373508790,4.939555,24.79,6.14
STMN0373508795,5.262821,15.22,10.03
STMN0374026025,13.152514,15.39,0.65
STMN0374026402,2.704286,23.42,1.66
STMN0374026440,32.575279,19.25,2.11
STMN0374026594,12.98156,10.11,12
STMN0374026794,8.446855,9.49,8.74
STMN0374026865,2.268713,35.39,2.04
STMN0374027210,1.489529,22.59,6.5
STMN0374027265,42.1502,17.66,2.66
STMN0374027314,2.809669,21.79,6.51
STMN0374027402,0.628742,43.7,4.77
STMN0374027588,4.037521,20.97,0.9
STMN0374027687,12.636647,18.3,3.21
STMN0374027708,3.036714,13.52,1.3
STMN0374027814,19.396498,6.85,6.83
STMN0374027871,8.293091,15.79,2.29
STMN0374028204,23.374729,12.01,7.63
STMN0374028470,7.217346,21.56,0.49
STMN0374028673,5.546255,17.59,0.27
STMN0374029015,19.858473,7.43,6.82
STMN0374029213,69.306486,14.57,0.77
STMN0374029571,21.746717,10.76,1.58
STMN0374029656,19.91567,15.55,2.84
STMN0374029776,22.639599,13.85,2.65
STMN0374029835,2.215409,30.46,1.4
STMN0374030105,0.721435,46.31,4.11
STMN0374030213,1.976491,38.27,3.22
STMN0374030313,1.880028,28.74,1.81
STMN0374030372,8.275994,13.14,3.14
STMN0374030514,11.758757,9.92,1.47
STMN0374030701,0.657097,47.62,4.21
STMN0374080946,10.982871,13.88,5.84
STMN0381020160,6.011171,17.82,4.01
STMN0381020216,8.845985,29.82,0.53
STMN0381020230,8.226339,17.57,1.77
STMN0381020605,1.989871,45.13,2.26
STMN0381020644,1.015142,41.54,8.15
STMN0381020916,3.236023,15.69,2.07
STMN0381020941,5.222208,10.12,2.35
STMN0381020982,3.024487,10.98,1.89
STMN0381021011,33.150917,9.24,2.55
STMN0381021033,3.597119,20.57,2.84
STMN0381021067,2.89722,35.49,1.61
STMN0381021447,8.477515,15.1,3.74
STMN0381021525,4.214542,24.68,1.24
STMN0381021715,4.867401,11.17,4.66
STMN0381021779,5.328345,14.72,1.06
STMN0381021999,51.824086,12.22,1.23
STMN0381022011,7.370526,13.7,3.88
STMN0381022183,5.98235,18.08,4.41
STMN0381022398,13.237079,18.76,2.16
STMN0381022687,24.0503,21.64,2.65
STMN0381023467,4.469251,18.13,3.44
STMN0381023660,0.527928,38.73,8.59
STMN0381023841,2.233864,16.65,1.92
STMN0381023970,6.602059,11.54,2.09
STMN0381024003,7.501644,21.56,1.98
STMN0381024348,2.764219,18.46,1.95
STMN0381024677,22.166861,12.23,2.21
STMN0381024838,10.262447,18.92,1.11
STMN0381024851,9.526831,4.43,2.68
STMN0381025287,71.609813,3.01,0.81
STMN0381508587,57.954805,9.3,5.83
STMN0381508593,1.379879,31.88,28.54
STMN0382020122,51.336979,10.8,1.74
STMN0382020363,1.420307,36.98,3.06
STMN0383025465,9.774024,17.33,1.54
STMN0383025906,0.943137,24.58,3.5
STMN0383025912,38.876491,18.83,3.41
STMN0383026339,7.45153,4.95,1.04
STMN0383026592,13.857922,16.54,3.71
STMN0383030194,3.44483,17.15,5.65
STMN0383030355,3.329947,29.64,0
STMN0391021714,51.856198,12.58,3.91
STMN0391021764,4.771154,18.73,9.67
STMN0391021811,3.768059,13.46,3.47
STMN0391021858,32.409412,17.29,5.36
STMN0391021907,1.133389,0,5.87
STMN0391021913,7.208241,19.2,1.67
STMN0391021940,7.236062,16.71,3.13
STMN0391021982,16.683666,19.27,4.27
STMN0391022009,33.863697,4.05,0.06
STMN0391022041,5.033833,21.37,6.47
STMN0391022062,3.072831,17.16,3.86
STMN0391022136,3.45958,28.63,1.98
STMN0391022296,19.271689,21.31,4.7
STMN0391022491,2.501004,34.16,1.46
STMN0391022709,5.143214,7.28,4.89
STMN0391022845,4.274744,19.85,1.81
STMN0391023167,2.765662,24.22,1.09
STMN0391023358,0.820803,0,2.63
STMN0391023842,21.936754,17.3,6.48
STMN0391024041,8.368354,22.08,4.27
STMN0391024135,0.283608,58.8,11.79
STMN0391024331,36.81407,9.52,5.2
STMN0391024362,6.978626,11.14,5.31
STMN0391024363,10.10919,15.06,1.07
STMN0391024371,1.595849,26.01,1.64
STMN0391024510,7.492304,26.1,1.84
STMN0391024684,41.059335,5.2,3
STMN0391024812,1.26762,41.52,1.94
STMN0391024846,4.735008,22.9,2.76
STMN0391024951,12.614726,14.61,3.31
STMN0391084237,1.115132,1.15,12.26
STMN0391507790,12.066614,34.26,2.03
STMN0392023261,115.581454,20.13,3.32
STMN0392024012,21.395894,5.38,2.08
STMN0392024128,1.406268,0,4.91
STMN0392024275,0.80367,0,9.67
STMN0392024788,12.270767,0.34,1.09
STMN0392025018,1.67779,0,0
STMN0392077719,26.283068,18.81,1.98
STMN0393025183,70.624656,9.39,7.71
STMN0393025202,55.453154,16.68,4.29
STMN0393028087,8.73185,12.18,8.12
STMN0393028240,0.696388,23.25,0.37
STMN0393028674,4.827171,14.83,0.52
STMN0393028801,1.553501,19.17,3.92
STMN0393030014,4.54635,5.81,1.28
STMN0393084065,46.186357,9.8,8.17
STMN0393093036,1.284533,0,1.33
STMN0394025198,14.421888,0,0
STMN0394026024,1.758282,0,0.64
STMN0394026131,22.62918,8.26,5.6
STMN0394026139,1.271508,0,4.76
STMN0394026335,33.431938,28.2,6.62
STMN0394026407,11.239258,15.88,0.17
STMN0394026508,26.418989,19.1,2.53
STMN0394026652,1.025023,39.34,5.83
STMN0394026879,24.6729,18.12,2.32
STMN0394027129,3.164009,15.58,12.99
STMN0394027216,0.736495,55.28,7.57
STMN0394054681,7.927367,2.45,12.6
STMN0394062699,15.43725,34.39,13.03
STMN0394074567,3.138928,17.25,3.17
STMN0401068327,6.14578,1.09,7.6
STMN0401415500,0.773543,44.89,4.13
STMN0401415503,0.821922,45.18,5.24
STMN0401415507,100.248597,22.89,1.63
STMN0401415529,2.253365,30.74,0.8
STMN0401415533,4.069578,21.91,1.03
STMN0401415565,108.939099,15.87,1.45
STMN0401415570,5.399736,15.99,0
STMN0401415574,3.577317,27.35,0.84
STMN0401415577,0.785363,20.93,2.36
STMN0401415625,10.005588,16.45,0.07
STMN0401415654,45.18039,17.11,3.72
STMN0401415656,2.091751,13.01,0
STMN0401415711,2.480443,0,0
STMN0401415787,17.43974,17.17,0.27
STMN0401415829,4.285401,24.33,0.22
STMN0401415833,42.882813,11.36,2.18
STMN0401415858,0.831074,26.55,4.25
STMN0401415860,5.578292,9.49,2.06
STMN0401415876,10.022952,18.01,2.25
STMN0401415941,8.293847,17.56,0.77
STMN0401415945,1.274669,30.02,4.51
STMN0401415947,2.142046,22.18,2.14
STMN0401415949,2.045773,21.79,2.3
STMN0401415954,1.11996,35.08,2.15
STMN0401415985,130.378039,18.41,1.58
STMN0401416024,1.956052,35.24,1.07
STMN0401416069,8.189239,10.56,0.98
STMN0402058445,9.956574,4.37,8.78
STMN0402086857,1.711142,3.74,34.39
STMN0402086858,3.747959,0,2.16
STMN0402414763,1.453629,40.09,11.03
STMN0402414785,23.159391,18.19,1.53
STMN0402414793,6.303594,17.83,0.84
STMN0402414809,5.951144,19.78,0.91
STMN0402414814,2.376047,26.82,6.75
STMN0402414824,23.674395,16.92,2.7
STMN0402414832,10.38748,13.45,0.78
STMN0402414843,2.821286,0,5.79
STMN0402414853,3.513139,18.9,3.02
STMN0402414865,6.814753,0,5.41
STMN0402414922,29.747399,16.5,2.29
STMN0402414926,2.517431,33.06,2.34
STMN0402414928,0.553099,14.91,11.2
STMN0402414938,3.246571,0,5.07
STMN0402414942,1.445317,0,4.76
STMN0402414988,40.543391,19.13,0.61
STMN0402415004,15.56003,24.12,0.7
STMN0402415017,123.874832,12.33,1.12
STMN0402415048,2.53286,0,5.91
STMN0402415091,31.044637,4.21,7.12
STMN0402415106,21.974642,19.18,8.5
STMN0402415111,1.861749,0.33,1.54
STMN0402415136,5.225147,25.28,1
STMN0402415141,1.488788,17.67,4
STMN0402415145,1.008546,34.66,6.8
STMN0402415152,6.657805,5.54,3.92
STMN0402415158,31.982115,13.31,4.37
STMN0402415182,3.362626,26.62,0.59
STMN0402415186,2.857937,39.41,2.61
STMN0402415195,3.589243,23.01,2
STMN0402415203,20.147729,20.88,6.12
STMN0402415243,49.508273,19.21,1.73
STMN0402415247,2.80079,17.81,1.76
STMN0402415258,6.628775,26.02,1.12
STMN0402415264,2.638027,26,3.12
STMN0402415267,1.016769,0,1.65
STMN0402415281,0.048361,86.85,22.38
STMN0402415284,2.848,38.33,0.6
STMN0402415299,1.701769,0,1.41
STMN0402415321,19.159963,15.85,1.28
STMN0402415351,3.421338,5.61,3.58
STMN0402415361,63.97165,12.54,6.57
STMN0402415421,3.884688,0,8.61
STMN0402507732,1.876036,34.14,3.22
STMN0403073474,68.982268,11.93,1.76
STMN0403084764,8.277769,1.39,5.92
STMN0403416643,3.002886,14.82,1.38
STMN0403416684,47.943911,8.14,5.41
STMN0403416708,12.889569,17.85,2.67
STMN0403416709,13.85154,18.06,0.48
STMN0403416779,0.167666,0,11.35
STMN0403416781,1.08172,0,3.78
STMN0403416786,2.168477,14.29,1.98
STMN0403416790,52.930286,2.04,5.11
STMN0403416792,1.325489,13.21,1.42
STMN0403416797,11.878621,8.35,3.31
STMN0403416810,0.51828,61.96,0.85
STMN0403416898,212.900255,21.52,2.97
STMN0403417040,27.901175,18.41,2.04
STMN0403417574,0.878015,0,0.71
STMN0404416221,23.314773,16.53,1.94
STMN0404416222,4.386445,21.09,1.02
STMN0404416245,113.352793,19.03,1.16
STMN0404507255,62.983472,17.09,4.46
STMN0411058225,5.996463,2.92,0
STMN0411080196,11.573374,6.23,3.55
STMN0411091282,3.419278,9.28,1.22
STMN0411414480,0.874811,22.43,4.9
STMN0411414486,3.656628,24.63,1.2
STMN0411414502,6.956831,14.52,0.9
STMN0411414517,1.780541,27.99,1.68
STMN0411414518,4.99085,14.03,2.25
STMN0411414523,27.895251,9.97,0.48
STMN0411414524,0.611041,50.63,3.25
STMN0411414542,8.732888,17.69,1.72
STMN0411414547,14.297177,15.61,0.41
STMN0411414674,14.36164,13.09,2.29
STMN0411414696,21.262344,14.88,2.47
STMN0411414702,10.919613,13.56,1.14
STMN0411414703,4.740507,23.79,1.07
STMN0411507677,5.562943,3.34,11.18
STMN0411507679,17.149607,19.45,2.47
STMN0431515114,22.088844,0.17,23.49
STMN0432035027,108.344439,8.04,11.75
STMN0432035684,2.336082,65.64,15.85
STMN0432036059,21.18347,9.09,6.34
STMN0432036766,31.819045,0.87,6.96
STMN0432053366,3.718433,0,1.79
STMN0432076044,31.822582,0.03,3.9
STMN0432505985,52.923731,4.63,4.19
STMN0433040376,2.929927,0,21.02
STMN0433059146,4.033763,0,11.79
STMN0434038957,29.237127,11.67,6.83
STMN0434039070,22.867527,17.42,4.73
STMN0434039220,2.066412,15.59,4.5
STMN0434073051,13.177634,2.46,9.2
STMN0434506217,72.482215,6.13,11.78
STMN0441031675,1.365523,0,0
STMN0441031681,1.978,32.75,2.7
STMN0441031712,17.458212,25.71,0.57
STMN0441031763,1.269429,56.34,2.86
STMN0441031771,2.570972,0,0.15
STMN0441033653,0.220163,53.59,5.76
STMN0441034049,12.334197,9.16,1.3
STMN0441034433,44.482241,17.17,5.09
STMN0441034532,5.494988,27.6,13.21
STMN0441035023,1.948104,63.16,21.41
STMN0441035862,25.094172,16.04,7.8
STMN0441035864,1.615178,68.3,26.47
STMN0441036165,0.62512,91.12,11.52
STMN0441036753,2.284848,42.03,16.93
STMN0441063328,16.730534,0,4.71
STMN0441067395,0.538952,56.19,5.64
STMN0441082954,4.809283,3.06,21.75
STMN0441086547,1.297465,1.43,0.59
STMN0441513216,34.630831,10.7,2.06
STMN0441517578,46.143069,11.47,1.42
STMN0442031327,27.909187,16.24,2.98
STMN0442031477,1.229217,36.74,2.59
STMN0442031556,120.752748,11.32,7.41
STMN0442031602,0.551449,0,6.99
STMN0442031653,9.254011,0.9,34.02
STMN0442031797,33.291638,6.51,7.45
STMN0442031811,6.083461,20.75,2.2
STMN0442032224,70.637871,13.75,4.09
STMN0442032226,1.887537,0,10.47
STMN0442032298,1.357855,12.59,13.6
STMN0442032599,0.099068,0,60.41
STMN0442032617,3.325017,5.05,4.35
STMN0442032770,22.907909,5.93,3.93
STMN0442032856,1.573349,37.61,3.92
STMN0442032915,1.647364,0,14.5
STMN0442033061,3.052627,13.86,4.35
STMN0442033106,3.116816,13.07,1.93
STMN0442033205,2.748299,36.51,3.25
STMN0442033318,20.876953,9.65,4.04
STMN0442033423,3.123212,3.23,4.96
STMN0442033735,5.968885,9.83,3.5
STMN0442033926,22.883419,22.59,3.24
STMN0442033993,2.891053,30.37,1.94
STMN0442033999,6.656053,22.75,2.07
STMN0442034006,4.116811,27.67,0.67
STMN0442034162,14.373635,16.82,14.97
STMN0442034182,1.141214,35.75,4.86
STMN0442034196,24.550115,18.51,9.08
STMN0442034276,0.749222,34.92,5.29
STMN0442034901,4.805455,20.89,3.4
STMN0442034974,2.501157,37.87,5.27
STMN0442035113,97.186608,11.1,12.58
STMN0442035114,5.086817,24.32,3.06
STMN0442035177,3.700223,30.56,2.44
STMN0442035199,4.548295,23.73,1.88
STMN0442035264,0.540435,35.57,8.42
STMN0442035275,10.109672,16.51,4.02
STMN0442035287,2.361722,33.58,1.14
STMN0442035400,1.964068,29.62,1.67
STMN0442035417,12.346565,8.21,4.26
STMN0442035440,6.363066,24.08,1.7
STMN0442035598,8.863067,25.55,5.13
STMN0442036009,5.512689,19.38,0.98
STMN0442036082,1.422484,0,5.54
STMN0442036148,10.8997,16.38,6.96
STMN0442036178,58.717144,14.61,11.19
STMN0442036203,34.119113,22.75,6.95
STMN0442064259,3.370094,44.59,14.56
STMN0442517743,1.696319,24.89,7.5
STMN0443037423,0.107449,0,66.46
STMN0443038058,12.76448,5.67,7.33
STMN0443038064,2.59446,45.07,7.76
STMN0443038318,11.897905,14.69,16.91
STMN0443038341,44.118176,6.99,8.16
STMN0443038577,1.074721,0,5.41
STMN0443038826,1.00678,0,3.03
STMN0443038839,7.468945,12.68,5.51
STMN0443038870,0.803768,0,1.68
STMN0443038891,79.975272,6.99,6.54
STMN0443038954,1.231235,0,13.93
STMN0443039039,1.318496,0,3.74
STMN0443039152,7.39515,13.89,4.17
STMN0443039242,6.51839,24.35,3.08
STMN0443039255,2.073612,14.32,3.45
STMN0443039522,2.805503,25.73,1.83
STMN0443039755,2.84592,29.93,5.89
STMN0443039774,13.437961,17.02,5.69
STMN0443040502,0.177806,0,26.59
STMN0443040648,4.56713,0,3.83
STMN0443040836,37.741767,20.06,5.49
STMN0443040873,2.263116,0.59,4.21
STMN0443040959,10.072118,6.15,2.04
STMN0443041119,15.367749,14.32,7.28
STMN0443041237,15.142216,14.07,5.59
STMN0443051239,8.77469,2.77,4.22
STMN0443051282,4.436535,0,5.56
STMN0443051584,0.483788,0,3.32
STMN0443070666,0.78782,0.03,0
STMN0443070687,1.958726,39.42,7.8
STMN0443070731,2.566185,57.33,29.36
STMN0443071273,2.021834,0,0.98
STMN0443086846,0.951469,34.77,6.62
STMN0443506420,3.690077,0,8.22
STMN0444036906,3.866962,15.98,9.04
STMN0444037144,29.604994,20.51,11.6
STMN0444037285,92.108477,12.23,8.41
STMN0444041146,0.6375,41.59,4.22
STMN0444062457,22.21259,12.88,21.69
STMN0444517268,17.600399,9.97,5.18
STMN0451031052,1.521954,38.61,14.86
STMN0451031069,4.869924,17.6,2.05
STMN0451031134,0.943188,35.46,1.84
STMN0451031156,22.942769,12.41,8.13
STMN0451031238,23.918928,20.34,2.75
STMN0451031485,0.7901,0,2.78
STMN0451031921,2.067891,9.81,4.74
STMN0451035314,34.296936,19.14,1.5
STMN0451035436,1.414398,16.99,1.82
STMN0451035563,81.532596,8.37,3.33
STMN0451035564,4.403148,0,7.14
STMN0451035588,1.351271,42.2,2.57
STMN0451035717,12.672054,26.67,7.12
STMN0451035752,2.971416,24.49,0.89
STMN0451036221,4.988328,35.06,2.24
STMN0452031334,52.618522,25.36,11.27
STMN0452031440,5.924827,28.67,2.6
STMN0452031486,8.726473,3.68,0.5
STMN0452031518,4.249694,31.54,2.11
STMN0452031578,17.504541,24,2.89
STMN0452031640,54.80146,17.6,7.02
STMN0452031801,5.837841,1.41,4.91
STMN0452031923,1.48719,35.47,5.03
STMN0452031936,7.770529,14.17,8.25
STMN0452031942,6.361021,12.34,3.27
STMN0452033150,15.871948,26.03,10.81
STMN0452033212,15.742004,13.97,1.33
STMN0452033284,1.006395,49.08,1.72
STMN0452033330,1.246762,62.53,5.35
STMN0452033537,10.960743,3.32,15.88
STMN0452033574,21.144663,0,1.16
STMN0452033737,3.906439,27.54,1.05
STMN0452033804,18.542486,20.3,7.12
STMN0452033842,4.97396,17.69,2.37
STMN0452034642,8.793985,22.57,2.72
STMN0452034790,0.918352,59.01,2.72
STMN0452035307,3.73383,3.04,4.44
STMN0452036279,10.528103,8.68,7.15
STMN0452036402,1.208696,2.53,5.38
STMN0452036524,29.84629,4.2,0.96
STMN0452054401,4.098802,0,4.46
STMN0452054413,12.418424,0,8.36
STMN0452055597,18.324342,0.03,8.48
STMN0452058516,0.613623,0,6.43
STMN0452058528,3.198677,0,7.76
STMN0452058690,14.990697,7.86,5.81
STMN0452060429,2.70777,20.98,7.58
STMN0452063923,1.124188,21.05,5.22
STMN0452072417,1.683744,0,5.29
STMN0452074543,17.642578,1.94,4.2
STMN0452074564,0.121867,66.1,10.19
STMN0453038330,29.554741,5.87,4.08
STMN0453038910,7.354595,19.56,1.15
STMN0453038978,9.452545,20.72,1.26
STMN0453039025,22.6196,19.83,2.1
STMN0453039067,2.182782,17.25,1.92
STMN0453039142,1.599471,0,0.22
STMN0453039181,13.969913,21.27,1.59
STMN0453039183,1.376213,23.6,3.86
STMN0453039187,12.246599,0,0
STMN0453039222,1.08141,0,0
STMN0453039231,37.355147,22.22,1.62
STMN0453039235,35.839101,20.57,1.88
STMN0453039238,96.416934,17.05,1.34
STMN0453039274,0.734492,0,0
STMN0453039409,3.392678,20.07,1.47
STMN0453039438,13.662378,21.07,2.29
STMN0453039445,1.882083,25.21,0.55
STMN0453039592,16.85115,21.66,3.04
STMN0453039752,1.196204,32.59,5.01
STMN0453039818,3.335162,24.49,0.89
STMN0453039863,21.031448,19.11,1.97
STMN0453039870,6.569216,24.39,1.85
STMN0453040161,3.132179,18.19,1.03
STMN0453040240,0.444606,1.91,0
STMN0453040255,0.058821,82.92,18.19
STMN0453040271,1.857193,10.59,0
STMN0453040272,26.544598,8.4,15.8
STMN0453040294,3.222348,38.97,1.34
STMN0453040632,2.441318,0,0
STMN0453040866,2.165795,10.33,0
STMN0453041044,16.286021,21.01,2.23
STMN0453041106,6.710494,18.14,1.86
STMN0453041141,3.160815,0,0.82
STMN0453041224,32.960028,18.95,6.37
STMN0453059314,0.040385,0,1.33
STMN0453059317,0.749189,7.11,3.25
STMN0453064912,10.082952,12.88,11.28
STMN0454036672,2.876631,13.59,1.94
STMN0454036735,20.108912,1.07,6.19
STMN0454037093,4.786674,35.89,2.72
STMN0454038270,1.335399,11.37,3.31
STMN0454038369,0.769391,0,6.6
STMN0454038378,0.136802,0,22.5
STMN0454038498,6.130156,12.36,2.03
STMN0454038543,3.287271,40.51,4.09
STMN0454038619,2.87639,13.57,7.2
STMN0454038646,2.79733,0,5.83
STMN0454038782,12.203013,43.12,1.54
STMN0454038861,267.660372,20.63,5.38
STMN0454038904,2.439319,2.99,0
STMN0454038937,62.102317,20.07,3.41
STMN0454038977,36.387564,12.95,4.76
STMN0454039159,12.753467,22.59,1.08
STMN0454039182,15.258913,20.86,1.88
STMN0454039261,15.359942,21.95,0.85
STMN0454039619,2.109658,32.86,1.47
STMN0454039672,21.800637,24.8,6.68
STMN0454040245,21.259521,18.32,11.48
STMN0454040865,4.068233,4.95,9.81
STMN0454041062,0.13999,51.36,22.94
STMN0454056915,6.673858,0.25,17.15
STMN0454058572,11.417016,10.57,9.54
STMN0454058593,5.944839,3.37,2.32
STMN0454058748,17.152018,21.42,5.64
STMN0454067117,11.729925,0,3.39
STMN0454071789,26.560176,1.54,8.68
STMN0454071812,37.412359,15.86,6.54
STMN0454071991,0.634148,51.97,7.98
STMN0454089923,6.151712,24.84,2.64
STMN0454090149,0.156297,98.25,6.36
STMN0454505989,17.097921,19.02,1.02
STMN0454505998,3.901893,0,4.84
STMN0461031013,41.884499,13.23,2.65
STMN0461031470,0.106444,62.39,11.48
STMN0461031493,5.19078,16.73,1.39
STMN0461031519,2.164403,21.57,1.13
STMN0461031665,2.210495,15.65,0.9
STMN0461031941,2.206382,35.71,0.76
STMN0461032149,24.346648,6.2,8.13
STMN0461032388,10.046617,5.05,2.13
STMN0461032950,0.56361,0,19.22
STMN0461033884,17.477213,20.09,2.03
STMN0461034220,0.876512,46.27,3.17
STMN0461034225,4.362274,14.25,5.83
STMN0461034316,18.556982,12.32,13.92
STMN0461034391,12.966215,12.56,4.81
STMN0461034475,15.487589,14.77,5.39
STMN0461034720,25.151712,8.63,3.35
STMN0461034734,0.363178,49.51,10.92
STMN0461034966,8.977573,14.47,4.72
STMN0461035354,1.863988,16.95,2.97
STMN0461035880,41.4741,16.13,5.98
STMN0461036248,12.590585,4.85,4.29
STMN0461036460,1.387539,0,4.45
STMN0461090943,2.24485,29.66,8.15
STMN0461509060,2.153909,0,5.16
STMN0462030874,6.488969,8.38,8.12
STMN0462031425,57.063332,8.33,3.15
STMN0462031994,6.407753,13.48,2.48
STMN0462032123,47.19381,12.08,6.29
STMN0462032470,13.805298,7.88,11.79
STMN0462032479,6.792171,20.11,4.29
STMN0462032760,27.16104,12.24,9.36
